userName,score,date,thumbsUpCount,comment
12 kgy,1,2018-11-03,2,은행앱인데 필요할때는 쓸 수 있게 해야하는거 아닌가요? 돈이 묶여 있는데 신분증 이후로는 넘어가지 않아서 사용을 못하고 있습니다. 이렇게 불안전한 곳에서 제 돈을 넣어둘 생각이 사라졌습니다. 해외 결제할때만 돈 넣어서 사용할께요.
yaerim K,1,2018-11-03,1,기기변경하면 신분증검사에서 오류떠요
Google 사용자,5,2018-11-03,1,언제어디서나 간편하게 이용이 가능하다는 점이 너무 좋습니다.
김선아,1,2018-11-03,26,신분증 촬영은 값 입력도 아니고 매번 촬영해야 되는데 오류 발생했다고 인식도 안되고 다시해도 안되고 아무리 해도 안되고 아주 엉망진창이네요. 너무 짜증나서 댓글 남깁니다. 고작 기기 변경하는데 기존 정보 불러오던가 하면되지 무슨 신분증촬영부터 다시 합니까?
김영훈,1,2018-11-03,2,신분증 조회 하다가 계속 이러..그냥 지워버림
잠오는상추,2,2018-11-03,4,"주민등록증 인증이 사진은 찍히는데 계속해서 다음으로 넘어가지지 않습니다, 다른 사용자 들도 그런듯하니 점검바랍니다"
Ue Ss,2,2018-11-03,2,아니 신분증거기서 안넘어가는데 뭘 쓰란거죠..;;
똥송솔,1,2018-11-03,11,아니 무슨 한두번도아니고 여기돈묶여있는데 배송비송금을못하잖아요; 신분증확인이럴거면 다른방식을만들던가 재촉와서 이거하느라 출근늦었습니다
정종빈,3,2018-11-03,5,기기변경 중인데 민증 촬영만 성공하고 그 이후로 넘아가지 않는데 왜그런거죠?
조강산,1,2018-11-03,2,아니 기기변경 신분증촬영하고 넘어가질않아 어쩌라는건지 급해죽겠구만진짜..
gyu jin,1,2018-11-03,1,기기변경 신분증 촬영하면 단계로 못넘어 가요
황민택,1,2018-11-03,4,기기변경을 하려고 신분증 정보까지 정확히 사진을 찍었는데 대체 왜 다음을 누르면 계속 오류라고 뜨나요 수정 좀 해주세요 ;;
blue alps,2,2018-11-03,22,기기변경했는데 왜 신분증 촬영하고 다음 단계로 못 넘어가고 계속 버퍼링만 걸리나 모르겠네요.. 뭘 하질 못하네요 주말이라 상담도 안되는데
Google 사용자,5,2018-11-02,0,좋아요
차지혜,5,2018-11-02,0,좋아용
김환준,5,2018-11-02,0,좋다
Google 사용자,5,2018-11-02,1,입 출금 너무쉽고 은행 따로 안가서 넘 편해요~
Google 사용자,5,2018-11-02,0,굿
한성준,5,2018-11-02,2,편리하고 아주사용하기좋음
Yun,5,2018-11-02,1,좋아요
배윤호,5,2018-11-02,1,좋아요
Google 사용자,5,2018-11-02,0,굳
Young Yu,4,2018-11-02,1,은행을 가지 않아도 되서 좋아요
DoHun JK,5,2018-11-02,0,좋은가? 변치않길 바랄뿐~~~
JC Kwon,3,2018-11-02,0,좋아요.편하고..수수료없어 좋음
Google 사용자,5,2018-11-02,0,정말 편리해서 좋아요.!
김현경,5,2018-11-02,0,편하고 좋음
Google 사용자,4,2018-11-02,0,편리하고 신뢰가 갑니다
필연우연,5,2018-11-02,1,1년넘게 사용 하였습니다. 좋습니다. 이거 모르면 아재.아싸.사회성결여인 으로 생각 하시면 될껍니다.
김영조,5,2018-11-02,1,편하고 안전하고 정말 좋아요~
Google 사용자,4,2018-11-02,1,좋아요!
j.j Who,5,2018-11-02,0,편리하네요
Google 사용자,5,2018-11-02,1,빠르게 처리할수있어 좋아요.
김현종,5,2018-11-02,1,편리합니다~^^
두유,5,2018-11-02,0,잘쓰고있어요
YH CHO,5,2018-11-02,0,수고 하셨읍니다
이윤아,5,2018-11-02,0,은행 앱들 중에 최고로 편해요ㅜㅜ
Google 사용자,5,2018-11-02,2,만족입니다
LIFE ONE,5,2018-11-02,1,좋아요!!
Jk B,5,2018-11-02,0,만족
Google 사용자,5,2018-11-02,0,ㄱㄷㅅㅈㅅㄷㅅ딭ㄱ
성난사자,5,2018-11-02,1,좋아요
신성욱,5,2018-11-02,1,더나은 환경과 발전 바랍니다
박정수,5,2018-11-02,0,너무 너무 넘 편리합니다.ㅎㅎㅎ !
이병원,5,2018-11-02,0,편하고좋아요!
Google 사용자,5,2018-11-02,0,좋아요^^
Google 사용자,5,2018-11-02,0,조간편하고좋아요
고영미,5,2018-11-02,0,좋음
김동훈,5,2018-11-02,1,최고
Daejeon Farmer,4,2018-11-02,0,불만 없이 잘 쓰고 있음
Google 사용자,5,2018-11-02,1,좋아요!
장윤호,4,2018-11-02,1,좋아요
박한옥,5,2018-11-02,0,좋네요 간편하고요
Google 사용자,5,2018-11-02,1,그냥 편하고 좋음 단점은 딱히 모르겠고 장점이 많음!
Google 사용자,5,2018-11-02,0,아주좋아요.~~~
Seonhwa Lee,4,2018-11-02,0,매우 편리합니다
정한봉,5,2018-11-01,1,간편 계좌이체 정말 빠르고 간편해요
Euijinn,5,2018-11-01,0,베리굿
이원호,5,2018-11-01,0,굿~~~~
호윤이,5,2018-11-01,0,Good!!
Google 사용자,2,2018-11-01,0,영상통화인증이 어려워요 그런건잘모르는데
Google 사용자,5,2018-11-01,13,카카오뱅크 편리하고 빨라 이용 잘하고 있습니다.
intaek oh,5,2018-11-01,10,최고! 프로도 모양좀 더 만들어주세요ㅋ
김현용,5,2018-11-01,0,좋아요
Gyeol J,5,2018-11-01,0,굿굿
유영애,5,2018-11-01,0,좋아요
Google 사용자,5,2018-11-01,16,너무 혁신적이고 좋은 앱입니다
파인Cafe1Room,5,2018-11-01,0,전쓰기 넘나좋음
Google 사용자,5,2018-11-01,2,매우 편리 하네요 보안관리에 특별히 신경 써 주세요
신승용,5,2018-11-01,0,굿
Google 사용자,5,2018-11-01,0,혁명
김다윗예슈아,5,2018-11-01,0,감사합니다
J2MMY,5,2018-11-01,0,만족합니다 :)
김정애,2,2018-11-01,4,"업그레이드되면서 기존사용자들은 에러발생 5.0이하는 pin으로 변경하라고해서 했는데도 계속에러뜨고 로그인시 신분증 매번 해야함. 갑질도 정도껏, 기존사용자도 쓸수있게 합시다. 아님 갈아타길 진심 원하시는건가요?"
컹E,5,2018-11-01,0,일단 컴알못인 우리엄마가 사옹할수있는 유일무일한 은행어플임.내가 편해졌음
Google 사용자,5,2018-11-01,0,참 편하고 좋은거 가타여
Google 사용자,5,2018-11-01,0,굿
황수인,5,2018-11-01,0,좋아요
Google 사용자,5,2018-11-01,0,좋아요
Google 사용자,3,2018-11-01,1,계좌이체 금액이 백만원이 한도라서 사용하기가 불편합니다
Google 사용자,5,2018-11-01,0,아주좋음
Narae Kwon,4,2018-11-01,0,가계부어플(뱅크샐러드 브로콜리 등) 연동 가능했으면 좋겠어요ㅠ제발
연록흔,5,2018-11-01,1,쉽고 편리해서 다른은행보다 좋아요~~
Google 사용자,5,2018-11-01,0,좋아요
Jyn J,5,2018-11-01,4,좋아요 인터페이스부터 간편성 모든 게 다 편리하네요 얼마전꺼지만해도 주로 결제하던 곳에서 카카오뱅크가 안됐어서 불편했지만 재금은 다 되네요 ㅎㅎ
아영아율맘,1,2018-11-01,4,Error Code (null) Detail (Handshake failed) 언제부턴가 계속 뜨고 매번 지웠다 깔았다 기기변경으로 몇번깔고 지우기를 반복하니 너무 짜증나네요. 이유라도 알아야 조치를 하죠. 카톡 상담도 오류네요.
Google 사용자,4,2018-11-01,0,아직까지 잘 몰라요
김민기,5,2018-10-31,0,So goooood~*💕
냥아치즈,5,2018-10-31,0,제일 편하고 좋아요
Google 사용자,4,2018-10-31,0,편하고 좋아요
마리아,5,2018-10-31,0,좋다네요
김종철,5,2018-10-31,0,대출 감사합니다아 ㅎ
나병 열,5,2018-10-31,1,최고의은행.
Google 사용자,5,2018-10-31,0,최고입니다
Google 사용자,5,2018-10-31,0,사용하기 편해요
김수혁,4,2018-10-31,5,다른 은행에 비해 송금이 편리하다는 점이 무척 마음에 들어요. 그런데 계좌 조회 서비스가 됐으면 더 좋겠어요!!
서준,5,2018-10-31,0,👍
황신철,5,2018-10-31,0,아주 편리하네요
Google 사용자,5,2018-10-31,0,쵝오
Google 사용자,4,2018-10-31,0,좋아요
Google 사용자,5,2018-10-31,0,😀
배상민,5,2018-10-31,0,좋아용
InHee Jung,5,2018-10-31,6,좋아요♥ 아주 좋아요♡ 근데 무엇인지 아이콘이 걸리는 경우가 있어 사용 불편한 경우 있음
서기철,5,2018-10-31,0,정말편리하고 좋습니다.^^
황현우,4,2018-10-31,8,내신용정보는 어디에있나요
Google 사용자,5,2018-10-31,0,수수료 없어서좋네요
Leo Joo,4,2018-10-31,0,단순하고 필요한 기능만 모바일에 처리가능해서 좋네요
Google 사용자,5,2018-10-31,0,최고
Google 사용자,5,2018-10-31,0,소액 모으는대 재미를 느껴가는중
조용호,5,2018-10-30,1,너무편하게이용하고있습니다. 적극추천합니다
Jin Young Kim,5,2018-10-30,0,다 좋은데 주식이 왜 이 모양 이 꼴인가?
김해리,5,2018-10-30,0,좋음 편함
김성영,5,2018-10-30,1,빠르고 편한 은행~
Google 사용자,3,2018-10-30,0,계좌순서를 자유롭게 위치를 바꿀수 있도록 수정좀 해주세요~~
설2찡,5,2018-10-30,0,조아요조아요
Google 사용자,5,2018-10-30,0,편하고 좋습니다
꿈꾸는거인,5,2018-10-30,0,최곱니다. 지속적 발전 기대합니다
신제화,5,2018-10-30,1,편해요 이체도그렇고 너무편해서 완전만족합니다
정이화,5,2018-10-29,1,최고예요. 복잡하지않고 간단히 빠르게~~
Google 사용자,5,2018-10-29,0,초ㅣ고
곰모래,3,2018-10-29,1,갤s6인데 앱실행을해보면 멈춰요.. 삭제하고 다시다운로드하는데 다운자체가안됩니다
김주희,5,2018-10-29,0,내통장에서 내 다른통장으로도 보낼수있게 해주세요
Google 사용자,5,2018-10-29,0,카카오카드분실신고찾아서재사용이않되요 사용할수있게해주세요
Google 사용자,3,2018-10-29,0,알뜰폰 통신사에서도 사용가능한가요?!
권진수,5,2018-10-29,0,아주 쓸만함
Junsu Kim,4,2018-10-29,0,좋음
Google 사용자,5,2018-10-28,0,좋아요
Google 사용자,5,2018-10-28,0,점검시간을 늦쳐주세요
흐헿흐헿,3,2018-10-28,2,안녕하세요 초등학생입니다.제가 용돈을 금방금방 쓰는편이라 기존에도 다른 은행에서 통장카드를 발급받아 쓰고 있었는데요.그 카드를 오래 안써서 막혔는지 실행이 안돼더라고요 그래서 가족도 이거 만들어서 쓰길래 저도 이걸로 용돈통장을 만들고 싶은데 안돼네요..보호자 동의하에 만 14세는 된다는데..ㅠ 초등학생도 쓸 수 있게 바꿔주시면 안돼나요ㅠ
Google 사용자,5,2018-10-27,0,편리하고 너무 좋아요
eun ja Choi,5,2018-10-27,0,잘쓰구있어요^^
장똘모犬人,1,2018-10-27,1,뭔 소립니까 첨 가입해서 쓰는데 이미 가입했다니
hahun song,3,2018-10-27,4,기기변경을하려는데 인증하고 사진인증하려는데 사진이 먹통입니다 개선해주세요 급합니다
강현,5,2018-10-27,0,좋아요
남김만학,5,2018-10-27,0,자주사용하겠음.
이재범,1,2018-10-27,1,갤럭시 노트9 인데 로그인할때나 옮길때 지문인식 하는게 틀리다고는 안나오고 계속 다시 해달라고만 하는데 해결 안돼나요?
김태원,5,2018-10-26,0,좋아요
삐보,1,2018-10-26,0,기기변경 무한루프 진짜 왜이러냐
Google 사용자,5,2018-10-26,1,빠르고 편해서 자주 이용하고있습니다
가을향기,4,2018-10-26,0,너무 편하고 좋아서 매일 애용하고있어요 굿~^^
Google 사용자,5,2018-10-26,0,좋은카드
유재석,1,2018-10-26,0,노답
乐哥,1,2018-10-25,1,별0개는못주나? 쓸모없는거같은데 계좌폐설도안되고 신분증분실자는 내쓰레기같은계좌없애고 하겠다는데 15일이나걸리고 해야하나나참ㅋ 여권도취급안하고 뭐이딴게다있는지ㅋ
김인삼,5,2018-10-25,1,편리하고 아주 조아요
새소리,4,2018-10-25,0,카카오 뱅크 이용 합시다.
민들레,5,2018-10-25,0,좋습니다
밈뿌꾸,5,2018-10-24,1,너무조아요ㅜㅜㅜㅜ 렉도안걸리고 기능도 다양하고 혜택도 주고 쉬워여 글구 젤조은건 수수로 안붙는거♡♡ 최고다
Google 사용자,2,2018-10-24,2,민증 말고 본인인증을 다른방법으로 하게끔해주세요 너무불편해요
윤상인,5,2018-10-24,0,공인인증서가 필요 없다는것부터 5점
js p,2,2018-10-24,1,os 업그레이드 안되는 기종도 사용에 불편이 없도록 조치바랍니다 신분증검사까지하는 기기변경이 왜자꾸 나오게합니까
Google 사용자,5,2018-10-23,0,간단 편리하군요~^^&
윤by,2,2018-10-23,2,신분증사진찍기 5분째 붙잡고 있는데 찍힐마음 없구요~이럴거면 수동으로해주시죠
Google 사용자,2,2018-10-23,1,업데이트 속도 너무 느려요
구본권,5,2018-10-23,0,베리굿
한tachuya,5,2018-10-23,0,너무 편리하고 좋네요
힘내자우리,5,2018-10-23,0,굿
홍지민,5,2018-10-23,1,26주 적금 원하는 캐릭터 선택할 수 있게 해주시고 통장내역 불필요한 거 개인이 삭제할 수 있었으면 좋겠어요..! 그 외엔 너무 편하게 쓰고있답니다 26주 적금 원하는 캐릭터 선택할 수 있으면 너무 좋을 거 같아요 이왕에 모으는 거 좋아하는 캐릭터 보면 동기부여되지 않을까요ㅠㅜ랜덤이라 슬퍼요 그리고 한도제한을 풀 때 제출 서류 폭이 넓어졌으면 좋겠어요
Google 사용자,5,2018-10-22,0,더욱 좋은 은행으로 거듭나길 바랍니다
채움,5,2018-10-22,1,담보대출관련 비율을 높여주세요 시중은행 보란듯이..
시청자,1,2018-10-22,1,가입할때 알파스탁 조심하세요
Park달,5,2018-10-22,0,편하게 잘 사용하고잇어요
justdo good,1,2018-10-22,2,가입이 최악
zaenner Du,5,2018-10-22,0,만족함
Google 사용자,5,2018-10-21,0,좋어
Google 사용자,5,2018-10-21,0,굿 초이스
이클립스,4,2018-10-21,0,고2학생입니다. 학생증으로는 계좌 개설이 불가능 한건가요? 개설 중 사진 촬영이 계속 거부당해서 여쭤봅니다.
34,4,2018-10-21,0,이체할 때 지문으로 이체가 안 됩니다. 리뷰에도 나와있는 거 보면 다른 사람도 마찬가지인 것 같은데 언제쯤 해결되나요
Google 사용자,5,2018-10-21,0,멋짐!!
NINA CHOI,4,2018-10-21,0,외국인은 언제 만들수 있게 해줄거죠?? 아니 법적으로 외국인등록번호까지 받고 체류중인데 왜 아직도 서비스 제공이 안되는겁니까;; 카카오 이래서 되겠어요??
용용띠,5,2018-10-20,0,매우 유용한 앱입니다.
Painter Dreamer,1,2018-10-20,0,카카오페이에서 카카오뱅크 상담원을 연결해줬는데 상담원은 카카오뱅크 와 카카오페이는 별개 라면서 모든 질문을 무시하시네요 나참 타 은행 입출금통장 도 연결불가하고 신한은행에서 발급받은 카카오페이 카드 는 등록을 아예 할수 도 없고 뭐하자는건지? 카카오뱅크는 어떤은행이길래 타 은행은 안되면 뭐 어쩌라는건지 ㅡㅡ 쓰레기어플이네여
Google 사용자,5,2018-10-20,0,카뱅 너무 편해요
Google 사용자,5,2018-10-20,0,좋아요
Google 사용자,4,2018-10-19,0,편리하네요
Google 사용자,4,2018-10-19,0,좋습니다.
Google 사용자,5,2018-10-19,0,잘사용하고있습니다
김규원,1,2018-10-18,2,인증 기능도 제대로 갖춰지지 않은 어플
Google 사용자,5,2018-10-18,0,카뱅간편하고편해최고예요~^.^
Myeon Kim,3,2018-10-18,0,갤럭시도 아이폰처럼 십만원이 아니라 만원 단위로 세이프박스에 보관됬으면 좋겠습니다
Google 사용자,5,2018-10-18,1,편리함 수수료도 없음
Google 사용자,5,2018-10-18,0,정말 편하고 아주좋아요
hzzi kim,5,2018-10-18,1,카카오 가계부도 생겼음 좋겠어요ㅜㅜ카카오 뱅크만 쓰고 있는데 여타 다른 가계부 어플이랑 자동연동이 되지 않아 카카오뱅크만의 가계부가 생기면 더욱 편리할거 같아요!
Google 사용자,1,2018-10-18,2,인증번호요청이 안되요ㅜㅜ
youngju Hong,5,2018-10-18,1,카뱅 잘쓰고 있어요 음악미술예제능 행복한 시간들 보네요 감사드려요~☆♡
백현이,1,2018-10-17,3,민증인증도 잘안되고 처음으로 주민번호 쳤는데 내 주민번호가 아니라고하지를 않나 다하고 카드 등록하려고 다시 들어가니까 인증비밀번호를 치는데 아니라고 오류나서 인증하는데 계좌번호로 돈보내고 확인 뜨니가 로그인하는 처음화면으로가서 계속 똑같이 반복되서 로그인이 안되여... 이럼 사용 안되는 거 아닌가여? 넘 불편하네여
S막내딸채원이,5,2018-10-17,0,수고하세용
Lance,5,2018-10-17,0,잘쓰고 있습니다
Google 사용자,3,2018-10-16,0,편리해서 좋은거 같음
은광,1,2018-10-16,1,은행이 서버가 중단되면 어쩌라는건지..
